isin	wkn	name	fundProvider	legalStructure	quote	quote52Low	quote52High	ytdReturnCUR	totalExpenseRatio	fiveYearVolatilityCUR	fiveYearReturnPerRiskCUR	yearVolatilityCUR	distributionPolicy	fundCurrency	yearDividendYield	threeMonthReturnCUR	monthReturnCUR	sixMonthReturnCUR	inceptionDate	threeYearVolatilityCUR	yearReturnPerRiskCUR	yearReturn2CUR	yearReturn4CUR	replicationMethod	hasSecuritiesLending	ticker	yearReturnCUR	threeYearReturnPerRiskCUR	domicileCountry	threeYearReturnCUR	valorNumber	currentDividendYield	yearReturn3CUR	fiveYearReturnCUR	weekReturnCUR	yearReturn1CUR	quoteMarket	quoteDate	labels	replicationStrategy	fundStructure	distributionFrequency	currencyRisk	fiscalYearEnd	UCITSCompliance	revisionCompany	indexType	securitiesLending	top10Holdings	exposureCountry_Netherlands	exposureCountry_United Kingdom	exposureCountry_Luxembourg	exposureCountry_Other	exposureSector_Technology	exposureSector_Consumer Staples	exposureSector_Industrials	exposureSector_Consumer Discretionary	exposureSector_Other	fundSizeMillions	exposureCountry_Belgium	exposureCountry_France	exposureSector_Financials	exposureSector_Basic Materials	exposureSector_Real Estate	exposureCountry_Austria	exposureSector_Utilities	exposureSector_Energy	exposureCountry_Serbia	exposureCountry_Romania	exposureSector_Health Care	exposureCountry_China	exposureCountry_Mexico	exposureCountry_Indonesia	exposureCountry_Saudi Arabia	exposureCountry_United Arab Emirates	exposureCountry_Malaysia	exposureCountry_South Korea	exposureCountry_Brazil	exposureCountry_Israel	exposureCountry_South Africa	exposureCountry_Qatar	exposureCountry_Uruguay	exposureCountry_Dominican Republic	exposureCountry_Italy	exposureCountry_Germany	exposureCountry_Spain	exposureCountry_United States	exposureSector_Telecommunication	exposureCountry_Japan	exposureCountry_Canada	exposureCountry_Australia	exposureCountry_Ireland	exposureCountry_Cayman Islands	exposureCountry_Hong Kong	exposureCountry_Bermuda	exposureCountry_Liberia	exposureCountry_Hungary	exposureCountry_Switzerland	exposureCountry_Singapore	exposureCountry_Taiwan	exposureCountry_Croatia	exposureCountry_New Zealand	exposureCountry_India	exposureCountry_Norway	exposureCountry_Finland	exposureCountry_Denmark	exposureCountry_Sweden	exposureCountry_country-gg	exposureCountry_Jersey	exposureCountry_Greece	exposureCountry_Chile	exposureCountry_Oman	exposureCountry_Philippines	exposureCountry_Ivory Coast	exposureCountry_Portugal	exposureCountry_Turkey	exposureCountry_Thailand	exposureCountry_Poland	exposureCountry_Argentina	exposureCountry_Macedonia	exposureCountry_Peru	exposureCountry_Russia	exposureCountry_Cyprus	exposureCountry_Colombia	exposureCountry_Czech Republic	exposureCountry_Slovakia	exposureCountry_Slovenia	exposureCountry_Bulgaria
CH0491507486	A22J1S	21Shares Tezos ETP	21Shares	ETN	6.13	3.69	19.42	0.6938	0.025			0.8287	Accumulating	USD		0.5097	-0.0325	-0.2443	11/14/19	1.0481	-0.72	1.4936		Physically backed	No	AXTZ	-0.5936	-0.11	Switzerland	-0.304	49150748		0.358		0.1082	-0.8281	XETRA	3/21/23	'Tezos', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB00BMWB4803	A3GVCZ	CoinShares Physical Staked Tezos	CoinShares	ETN	5.69	3.43	17.92	0.691	0			0.8053	Accumulating	USD		0.5065	-0.0445	-0.2398	1/26/22		-0.73			Physically backed	No	XTZS	-0.5904		Jersey						0.1069		XETRA	3/21/23	'Tezos', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1681037609	A2H58U	Amundi ETF Japan Topix UCITS ETF EUR	Amundi ETF	ETF	87.49	79.38	91.23	0.0372	0.002	0.1677	0.16	0.176	Accumulating	EUR		0.0381	0.0026	0.042	4/18/18	0.1766	-0.07	0.0811	0.2074	Swap based Unfunded	No	XAMY	-0.0126	0.62	Luxembourg	0.3687	38785006		0.0313	0.1453	-0.03	-0.0975	NAV	3/17/23	'TOPIX®', 'Equity', 'Japan'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	30-Sep	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR0010245514	A0ESMK	Lyxor Japan (TOPIX) (DR) UCITS ETF - Dist EUR	Lyxor ETF	ETF	132.01	123.71	143.28	0.0229	0.0045	0.1721	0.15	0.2058	Distributing	EUR	0.0174	0.0163	-0.0148	0.0226	11/10/05	0.1827	-0.17	0.0862	0.221	Full replication	No	LYY4	-0.0356	0.53	France	0.3187	2327606	0.0184	0.0248	0.1334	-0.0234	-0.1061	XETRA	3/21/23	'TOPIX®', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency unhedged	31-Oct	Yes	PWC	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'NIPPON TELEGRAPH & TELEPHONE', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'TAKEDA PHARMACEUTICAL CO LTD', 'SOFTBANK GRP. CORP.', 'NINTENDO CO LTD'	0	0	0	0.0019	0.1432	0	0.2226	0.1847	0.3516	603	0	0	0.0979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1681037864	A2H58W	Amundi Japan Topix UCITS ETF Daily Hedged EUR (C)	Amundi ETF	ETF	262.2	240.89	277.8	0.0286	0.0048	0.1655	0.19	0.15	Accumulating	EUR Hedged		0.0231	-0.0286	0.0116	4/18/18	0.1703	0.25	0.1062	0.1632	Swap based Unfunded	No	TTPX	0.0379	0.93	Luxembourg	0.5557	38785017		0.0541	0.1711	-0.0302	-0.0385	XETRA	3/21/23	'Hedged)', 'Equity', 'Japan'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency hedged	30-Sep	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR0011475078	LYX0NY	Lyxor Japan (TOPIX) (DR) UCITS ETF - Daily Hedged to EUR - Dist	Lyxor ETF	ETF	147.55	138.17	156.75	0.0271	0.0045	0.1808	0.18	0.197	Distributing	EUR Hedged	0.0163	0.0283	-0.0301	0.0072	4/25/13	0.188	0.17	0.1085	0.1734	Full replication	No	JPNH	0.0329	0.83	France	0.5452	21247238	0.016	0.0495	0.1711	-0.0369	-0.0423	XETRA	3/21/23	'Hedged)', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency hedged	31-Oct	Yes	PWC	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'NIPPON TELEGRAPH & TELEPHONE', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'TAKEDA PHARMACEUTICAL CO LTD', 'SOFTBANK GRP. CORP.', 'NINTENDO CO LTD'	0	0	0	0.0019	0.1432	0	0.2226	0.1847	0.3516	213	0	0	0.0979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1681037948	A2H58X	Amundi ETF Japan Topix UCITS ETF Daily Hedged USD	Amundi ETF	ETF	76.94	69.58	82.79	0.0329	0.0048	0.1751	0.48	0.164	Accumulating	USD Hedged		0.0217	-0.0278	-0.039	4/18/18	0.1746	0.6	0.2099	0.2222	Swap based Unfunded	No	10A1	0.0989	1.01	Luxembourg	0.6294	38785022		-0.0282	0.4918	-0.0272	0.0462	Last	3/21/23	'Hedged)', 'Equity', 'Japan'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency hedged	30-Sep	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE000LG4J7E7	A3DGND	WisdomTree Recycling Decarbonisation UCITS ETF USD Acc	WisdomTree	ETF	18.58	18.43	25.22	-0.0711	0.0045				Accumulating	USD		-0.0739	-0.0939	-0.192	4/22/22					Full replication	No	WTRD			Ireland		118608374				-0.0113		XETRA	3/21/23	'UCITS', 'Equity', 'World', 'Social/Environmental', 'Change'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Dec	Yes	Ernst & Young	Total return index	No	'CLEAN HARBORS ORD', 'NESTE CORP.', 'DENBURY INC ORD', 'GREEN PLAINS INC', 'WASTE CONNECTIONS INC', 'WASTE MANAGEMENT INC', 'DARLING INGREDIENTS INC', 'AMERESCO CL A ORD', 'REPUBLIC SVCS ORD', 'CASELLA WASTE SYSTEMS INC-A'	0	0	0	0.336	0	0.0802	0.1949	0	0.3126	3	0	0	0	0	0	0	0.0682	0.3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5004	0	0.0371	0.071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DE000A3GSUE1	A3GSUE	VanEck TRON ETN	VanEck	ETN	6.75	5.16	9.32	0.221	0.015			0.596	Accumulating	USD		0.2079	-0.083	0.0197	9/13/21		0.18			Physically backed	No	VTRX	0.1067		Liechtenstein						-0.0175	-0.2813	XETRA	3/21/23	'TRON', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BN76Y761	A3CPGH	HANetf U.S. Global Jets UCITS ETF	HANetf	ETF	5.03	4.66	6.33	0.0227	0.0065			0.3236	Accumulating	USD		0.0041	-0.1223	-0.0499	6/7/21		-0.39			Full replication	No	JETS	-0.1254		Ireland		111372919				-0.0517	-0.1403	XETRA	3/21/23	'Jets', 'Equity', 'World', 'Industrials'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Mar	Yes	Ernst and Young	Total return index	No	'AMERICAN AIRLINES GRP. INC', 'DELTA AIR LINES ORD', 'UNITED CONTINENTAL HLDGS. INC', 'SOUTHWEST AIRLS ORD', 'AIR CANADA CL B VTG ORD', 'ALLEGIANT TRAVEL ORD', 'ALASKA AIR GRP. INC', 'SKYWEST ORD', 'JETBLUE AIRWAYS ORD', 'FRONTIER GROUP HOLDINGS ORD'	0	0	0	0.146	0.0108	0	0.8654	0.0616	0.0446	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7462	0.0176	0.0255	0.0567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256	0	0	0	0	0	0	0	0	0	0	0	0
IE00BYYLVH00	A2DQ7Z	UBS ETFs (IE) Bloomberg Commodity CMCI SF UCITS ETF (USD) A-acc	UBS ETF	ETF	14.18	14.18	17.53	-0.0668	0.0034	0.1568	0.68	0.1894	Accumulating	USD		-0.065	-0.0404	-0.1264	5/25/17	0.1762	-0.32	0.409	0.0878	Swap based	No	BCFU	-0.0601	1.34	Ireland	0.8861	36621183		-0.0589	0.6558	-0.0213	0.2549	XETRA	3/21/23	'Maturity', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency unhedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BYYLVJ24	A2DQ70	UBS ETFs (IE) Bloomberg Commodity CMCI SF UCITS ETF (hedged to EUR) A-acc	UBS ETF	ETF	13.21	13.14	16.71	-0.0737	0.0034	0.1526	0.33	0.2143	Accumulating	EUR Hedged		-0.0698	-0.0421	-0.0847	5/25/17	0.1733	-0.56	0.2893	0.0335	Swap based	No	BCFE	-0.1207	1.22	Ireland	0.78	36621185		0.0052	0.2744	-0.028	0.1493	XETRA	3/21/23	'Hedged)', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency hedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B53H0131	A1C79N	UBS ETF (IE) CMCI Composite SF UCITS ETF (USD) A-acc	UBS ETF	ETF	89.47	89.47	105.35	-0.0585	0.0034	0.1597	0.68	0.1738	Accumulating	USD		-0.0447	-0.0554	-0.0843	12/20/10	0.17	-0.34	0.4502	0.1098	Swap based	No	UIQK	-0.0595	1.57	Ireland	1.0306	11926603		-0.0712	0.6773	-0.0329	0.2388	XETRA	3/21/23	'CMCI', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency unhedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	"1,165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B50XJX92	A1C79U	UBS ETF (IE) CMCI Composite SF UCITS ETF (hedged to GBP) A-acc	UBS ETF	ETF	142.23	135.09	175.84	-0.0434	0.0034	0.1934	0.32	0.2306	Accumulating	GBP Hedged		-0.0322	-0.0334	-0.0291	3/5/15	0.2183	-0.6	0.4261	0.1173	Swap based	No	UC90	-0.1376	1.18	Ireland	0.9892	11926049		-0.0591	0.3538	-0.0322	0.087	NAV	3/17/23	'Hedged)', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency hedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BZ2GV965	A141AP	UBS ETF (IE) CMCI ex-Agriculture SF UCITS ETF (USD) A-acc	UBS ETF	ETF	178.11	178.11	218.03	-0.0722	0.0034	0.178	0.57	0.1922	Accumulating	USD		-0.0657	-0.0568	-0.0853	3/24/16	0.1906	-0.58	0.4612	0.1306	Swap based	No	UEQU	-0.1116	1.37	Ireland	1.0013	30034512		-0.0929	0.6199	-0.037	0.2139	XETRA	3/21/23	'Capped', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency unhedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BYT5CV85	A2AHR4	UBS ETF (IE) CMCI ex-Agriculture SF UCITS ETF (hedged to EUR) A-acc	UBS ETF	ETF	154.34	150.05	194.24	-0.077	0.0034	0.1853	0.24	0.2295	Accumulating	EUR Hedged		-0.0689	-0.0561	-0.0414	5/4/16	0.2034	-0.74	0.335	0.0741	Swap based	No	UIQ1	-0.1704	1.15	Ireland	0.8806	32132319		-0.0341	0.2396	-0.0409	0.1071	XETRA	3/21/23	'Hedged)', 'Commodities', 'market'	Synthetic(Swap-based)	Public Limited Company		Currency hedged	30-Jun	Yes	Ernst & Young Ireland	Total return index	No	[]	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH1135202096	A3GW2D	21Shares Uniswap ETP	21Shares	ETN	9.81	5.79	18.06	0.2605	0.025			0.9336	Accumulating	USD		0.1966	-0.1111	0.0842	1/31/22		-0.35			Physically backed	No	2UNI	-0.3293		Switzerland		113520209				0.0542		XETRA	3/21/23	'Uniswap', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB00BNRRG624	A3GYRG	CoinShares Physical Uniswap	CoinShares	ETN	0.59	0.35	0.91	0.2553	0.015				Accumulating	USD		0.2041	-0.1194	0.0926	5/4/22					Physically backed	No	CIWP			Jersey						0.0536		XETRA	3/21/23	'Uniswap', 'Cryptocurrencies'	Physical(Physically backed)			Currency unhedged		No			No	[]	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BHNGHX58	A2PZ97	Ossiam US Minimum Variance ESG UCITS ETF 1A (EUR)	Ossiam	ETF	243.85	241.61	277.65	-0.0434	0.0065	0.1704	0.53	0.1823	Accumulating	EUR		-0.044	-0.0418	-0.0683	4/24/20	0.164	-0.23	0.2741	0.2676	Full replication	No	OSX2	-0.0428	0.84	Ireland	0.4759	52636505		-0.0534	0.5463	0.0064	-0.0095	XETRA	3/21/23	'Variance', 'Equity', 'States', 'Weighted'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Deloitte Ireland	Total return index	No	'ELECTRONIC ARTS', 'NORTONLIFELOCK INC ORD', 'KELLOGG CO', 'MERCK & CO INC ORD', 'WELLTOWER INC ORD', 'PFIZER ORD', 'CLOROX CO', 'BRISTOL-MYERS SQUIBB CO', 'INTL. BUSINESS MACHINES CORP', 'NEWMONT GOLDCORP CORP.'	0	0.0144	0	0.0005	0	0.1731	0	0	0.3349	98	0	0	0.1155	0	0	0	0.1841	0	0	0	0.1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9732	0	0	0	0	0	0	0	0	0	0	0.0119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BKVKW020	A2PZMV	First Trust Value Line® Dividend Index UCITS ETF Acc	First Trust	ETF	20.98	20.05	23.68	-0.0223	0.007			0.1919	Accumulating	USD		-0.0196	-0.0459	-0.042	12/17/19	0.1975	-0.1	0.3474		Full replication	No	FVD	-0.0196	0.92	Ireland	0.6496	52433038				0.0169	0.0014	Last	3/21/23	'Dividend', 'Equity', 'States', 'Dividend'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Dec	Yes	Deloitte	Total return index	No	'OPEN TEXT ORD', 'LOCKHEED MARTIN CORP', 'TRACTOR SUPPLY CO', 'NORTHWESTERN ORD', 'BANK OF NEW YORK MELLON CORP', 'VERIZON COMMUNICATIONS ORD', 'COGNIZANT TECHNOLOGY SOLUTIONS CORP -A', 'AMDOCS ORD', 'THE HOME DEPOT INC', 'GENERAL DYNAMICS CORP'	0	0	0	0.0579	0	0.1302	0.1583	0	0.3731	19	0	0	0.1429	0	0	0	0.1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8269	0	0	0.0748	0	0.0174	0	0	0.0114	0	0	0.0116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BMVB5K07	A2P7TN	Vanguard LifeStrategy 20% Equity UCITS ETF Accumulating	Vanguard	ETF	22.16	21.31	24.37	0.0249	0.0025			0.0718	Accumulating	EUR		0.0151	0.0032	0.0009	12/8/20		-1.26	0.0247		Full replication	No	V20A	-0.0901		Ireland		56192417				0.0059	-0.1568	XETRA	3/21/23	'Equity', 'Equity', 'World', 'Strategy'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	KPMG		No	'IE00BMX0B524', 'FR0013341682', 'DE0001104883', 'DE0001141836', 'DE0001102531', 'IT0005467482', 'IT0005358806', 'IT0005499311', 'ES0000012J15', 'IT0005454241'	0	0	0	0.874	0.0434	0	0	0.0229	0.8802	42	0	0	0.0285	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1134	0	0.0126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BMVB5L14	A2P7TG	Vanguard LifeStrategy 20% Equity UCITS ETF Distributing	Vanguard	ETF	21.36	20.74	23.97	0.0249	0.0025			0.072	Distributing	EUR	0.0191	0.0152	0.0038	0.0009	12/8/20		-1.25	0.0249		Full replication	No	V20D	-0.0897		Ireland		56192420	0.0214			0.0061	-0.1568	XETRA	3/21/23	'Equity', 'Equity', 'World', 'Strategy'	Physical(Full replication)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Jun	Yes	KPMG		No	'IE00BMX0B524', 'FR0013341682', 'DE0001104883', 'DE0001141836', 'DE0001102531', 'IT0005467482', 'IT0005358806', 'IT0005499311', 'ES0000012J15', 'IT0005454241'	0	0	0	0.8741	0.0434	0	0	0.0229	0.8802	9	0	0	0.0285	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1133	0	0.0126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BMVB5M21	A2P7TJ	Vanguard LifeStrategy 40% Equity UCITS ETF Accumulating	Vanguard	ETF	23.75	22.91	26.09	0.0233	0.0025			0.0836	Accumulating	EUR		0.0167	-0.0088	-0.005	12/8/20		-1.01	0.0828		Full replication	No	V40A	-0.0841		Ireland		56192451				0.0059	-0.1471	XETRA	3/21/23	'Equity', 'Equity', 'World', 'Strategy'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	KPMG		No	'IE00BMX0B524', 'APPLE INC', 'MICROSOFT CORP', 'FR0013341682', 'DE0001104883', 'DE0001141836', 'DE0001102531', 'IT0005467482', 'IT0005358806', 'AMAZON.COM INC'	0	0.0172	0	0.7179	0.086	0	0	0.0457	0.762	76	0	0	0.0563	0	0	0	0	0	0	0	0.05	0.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2256	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BMVB5N38	A2P7TL	Vanguard LifeStrategy 40% Equity UCITS ETF Distributing	Vanguard	ETF	22.89	22.25	25.62	0.0278	0.0025			0.0835	Distributing	EUR	0.0194	0.0209	-0.0043	-0.0004	12/8/20		-0.96	0.0829		Full replication	No	V40D	-0.0805		Ireland		56192466	0.0216			0.0101	-0.1472	XETRA	3/21/23	'Equity', 'Equity', 'World', 'Strategy'	Physical(Full replication)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	30-Jun	Yes	KPMG		No	'IE00BMX0B524', 'APPLE INC', 'MICROSOFT CORP', 'FR0013341682', 'DE0001104883', 'DE0001141836', 'DE0001102531', 'IT0005467482', 'IT0005358806', 'AMAZON.COM INC'	0	0.0172	0	0.7179	0.086	0	0	0.0457	0.762	16	0	0	0.0563	0	0	0	0	0	0	0	0.05	0.0133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2256	0	0.026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BMVB5P51	A2P7TK	Vanguard LifeStrategy 60% Equity UCITS ETF Accumulating	Vanguard	ETF	25.4	24.53	27.9	0.0246	0.0025			0.1056	Accumulating	EUR		0.0205	-0.0182	-0.0074	12/8/20		-0.73	0.1434		Full replication	No	V60A	-0.0767		Ireland		56192479				0.0091	-0.1386	XETRA	3/21/23	'Equity', 'Equity', 'World', 'Strategy'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Jun	Yes	KPMG		No	'APPLE INC', 'MICROSOFT CORP', 'IE00BK5BQZ41', 'AMAZON.COM INC', 'IE00BMX0B524', 'ALPHABET INC A', 'UNITEDHEALTH GRP. INC', 'ALPHABET INC C', 'FR0013341682', 'JOHNSON & JOHNSON'	0	0.0257	0	0.5773	0.1284	0	0	0.0683	0.6441	197	0	0	0.0844	0	0	0	0	0	0	0	0.0748	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3383	0	0.0387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
